"GeoFips","GeoName","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"17035","Cumberland, IL",274815,300958,332893,432159,554566,654788,884808,1048818,1219105
"17037","DeKalb, IL",3530897,3553873,3813369,3831686,3952210,4071141,4141174,4344666,4388795
"17039","De Witt, IL",1116292,1145415,1141012,1224435,1174057,1239494,1197316,1239137,1275776
"17041","Douglas, IL",931391,977064,1070544,1089621,1086042,1162251,1168827,1204562,1225611
"17043","DuPage, IL",70583563,74222753,76525300,79705869,84253906,85366181,88367914,92001540,94831129
"17045","Edgar, IL",675308,713323,822314,785239,813879,783950,844709,871021,875434
"17047","Edwards, IL",252766,300249,286660,270770,287800,290263,316569,316023,330799
"17049","Effingham, IL",1771196,1828112,1841868,1878843,1883087,1960213,2131020,2229901,2303587
"17051","Fayette, IL",599312,523086,575918,516769,547449,546938,612258,630694,652069
"17053","Ford, IL",618494,653446,685111,679352,635396,680064,655937,691565,713266
"17055","Franklin, IL",936313,1010027,989890,1011129,1038265,1072765,1140096,1271574,1239468
"17057","Fulton, IL",941902,940509,998172,977836,973320,973082,998963,1050422,1112548
"17059","Gallatin, IL",269989,255326,302519,229781,208568,219908,218630,218537,218043
"17061","Greene, IL",418101,342826,392049,361370,306379,337627,341445,353983,358955
"17063","Grundy, IL",3454446,4004701,3529830,3374291,3398834,3552544,3690002,3976987,4217136
"17065","Hamilton, IL",207548,204693,292106,315201,400100,298188,432145,430513,408679
"17067","Hancock, IL",572288,580515,650247,698661,495316,562691,593388,599228,606785
"17069","Hardin, IL",95090,99663,104023,103864,92210,91019,93189,90584,94393
"17071","Henderson, IL",187673,187870,232519,222454,154808,182284,187503,189068,197650
"17073","Henry, IL",1449565,1505448,1662845,1663794,1552130,1522212,1534548,1583327,1686982
"17075","Iroquois, IL",1060151,1065014,1196601,1214773,1218598,1244400,1132225,1135549,1182853
"17077","Jackson, IL",2431310,2493016,2455421,2530324,2578261,2549703,2549643,2743843,2794751
"17079","Jasper, IL",668075,588832,632989,622867,597456,531438,575993,542209,526222
"17081","Jefferson, IL",1822595,1895669,1766961,1704177,1775666,1864931,1961944,2033336,2127535
"17083","Jersey, IL",479280,460077,493226,503927,561032,529130,533684,569739,592945
"17085","Jo Daviess, IL",793711,778810,868707,867924,910029,848713,851870,861120,900343
"17087","Johnson, IL",265717,267203,273657,226195,231804,232622,231599,242245,260088
"17089","Kane, IL",19995207,20573064,21662461,22402567,23693121,24178498,25361707,26289466,26953126
"17091","Kankakee, IL",4077637,4387623,4425494,4672599,4929989,5366038,5916200,6188522,6450764
"17093","Kendall, IL",2556126,2738911,2714019,2743652,3054350,3132552,3257853,3414594,3509617
"17095","Knox, IL",1929186,1922792,2030494,2066238,1906901,1922629,1887306,1926474,1975008
"17097","Lake, IL",48200816,51898699,51334424,53581154,57152028,57136470,57657774,60477840,61745947
"17099","LaSalle, IL",5353427,5330465,5485780,5601582,5602642,5797074,5980843,6219107,6256688
"17101","Lawrence, IL",517522,511484,515751,552502,539278,521300,529334,578054,569448
"17103","Lee, IL",1303060,1306805,1497330,1525628,1451044,1502541,1617762,1707369,1789172
"17105","Livingston, IL",1697611,1728021,1868314,1819967,1695929,1874819,1852964,1923203,2027843
"17107","Logan, IL",1038710,944540,1115046,1048293,968873,1061700,1061271,1092613,1125404
"17109","McDonough, IL",1248665,1263680,1332038,1329727,1259182,1249856,1226791,1257364,1262588
"17111","McHenry, IL",9673618,10180268,10265968,10647586,10997677,11035549,11246458,11547916,11748970
"17113","McLean, IL",10344962,10781922,10894563,12406870,13579971,14215189,14266863,15313534,15348042
"17115","Macon, IL",6597610,6578471,7094515,7570371,8093539,7774856,7253739,7279712,7363464
"17117","Macoupin, IL",1176436,1118497,1255100,1182762,1283437,1245450,1283311,1381332,1398881
"17119","Madison, IL",11353169,11174892,10796496,11203807,11032196,10441287,11538307,12636150,13066955
"17121","Marion, IL",1322151,1332091,1321609,1302165,1347308,1332444,1398248,1474467,1518440
"17123","Marshall, IL",457156,456450,453944,432798,372143,449951,414034,422309,421786
"17125","Mason, IL",582675,554953,622126,610182,485731,542513,582164,593456,560781
"17127","Massac, IL",874250,796170,786169,856132,758390,677998,636280,677407,690145
"17129","Menard, IL",285002,265615,299258,271711,243318,246108,263096,271611,269932
"17131","Mercer, IL",432477,439700,488682,501275,381585,418528,432556,444376,456739
"17133","Monroe, IL",799355,817007,889842,894876,928074,938411,958485,979604,1008411
"17135","Montgomery, IL",1273950,1255306,1388372,1309772,1201877,1187148,1315111,1351324,1227132
"17137","Morgan, IL",1402719,1475876,1548196,1521158,1481130,1519160,1575113,1650512,1709896
"17139","Moultrie, IL",665504,756608,787756,760501,619707,611406,717492,828319,832294
"17141","Ogle, IL",2685068,2600814,2778533,2858104,2899737,2859073,2821995,2845645,2960444
"17143","Peoria, IL",11110225,11754960,11351533,11614309,12006402,12037065,12791717,13930419,14099113
"17145","Perry, IL",641305,654808,642541,615468,630264,598869,616738,673478,676655
"17147","Piatt, IL",518865,500887,566706,527850,446325,535995,537332,562419,557519
"17149","Pike, IL",508384,508814,603206,597630,473269,557641,559081,582025,606257
"17151","Pope, IL",123513,126953,76097,71270,74954,68095,71796,69937,73302
"17153","Pulaski, IL",208696,198803,207095,249341,253534,271007,245080,230594,233736
"17155","Putnam, IL",370874,381841,327170,357806,354688,356741,353152,417902,410954
"17157","Randolph, IL",1791268,1693243,1735717,1695380,1625794,1638493,1600982,1607697,1647208
"17159","Richland, IL",608945,618148,641999,634339,683350,604287,649091,672858,685623
"17161","Rock Island, IL",9907765,10336361,9999469,10295427,10203274,10083755,10331924,10530405,11017815
"17163","St. Clair, IL",10800503,10855044,10733187,10997561,11242891,11287221,11803182,12220390,12680474
"17165","Saline, IL",1068091,1150732,1121823,1081401,1065449,853053,894390,882629,924169
"17167","Sangamon, IL",9839664,9895900,10065353,10470998,10717124,10878491,11185917,11890699,12256162
"17169","Schuyler, IL",235257,251930,277202,314595,251134,273404,257450,264681,281719
"17171","Scott, IL",173046,173567,191188,185090,147957,159443,157882,172244,170459
"17173","Shelby, IL",658699,637157,678972,682818,684027,721661,764066,820829,859953
"17175","Stark, IL",228048,212347,266427,261846,197679,217549,226127,234496,225999
"17177","Stephenson, IL",1896861,1926527,2021885,2046934,2222780,2007178,1957763,1916037,1992346
"17179","Tazewell, IL",11689503,14600565,11278802,10999384,9353521,8231391,6879787,6678368,6551303
"17181","Union, IL",433810,429121,446653,451548,471338,532215,436998,459277,486156
"17183","Vermilion, IL",3110378,3278839,3316481,3402008,3344909,3339878,3360536,3453415,3581970
"17185","Wabash, IL",425443,426201,439484,394688,386095,364701,359695,388528,401293
"17187","Warren, IL",654226,666569,787911,806131,741923,811718,857314,881384,879281
"17189","Washington, IL",1047026,780039,777522,732288,876992,843745,881221,995324,983576
"17191","Wayne, IL",526640,574138,516492,471578,432515,432351,470030,498317,539383
"17193","White, IL",634611,613783,628998,648054,583214,547577,579103,579697,614648
"17195","Whiteside, IL",2165805,2214972,2337314,2240742,2117525,2116450,2177934,2285411,2400145
"17197","Will, IL",24233654,24424124,24768226,27956331,29724139,30513886,31078724,32707396,33786771
"17199","Williamson, IL",2764925,2862089,2759568,2711173,2743853,2816802,2943550,3065266,3138558
"17201","Winnebago, IL",12354517,12661607,12640673,13196456,13613074,13843004,14321606,14885443,15214631
"17203","Woodford, IL",1059556,1122151,1278489,1252574,1161874,1211167,1208946,1226101,1258780
"18001","Adams, IN",1150157,1224481,1332408,1452097,1548039,1584020,1742450,1783297,1824887
"18003","Allen, IN",15238543,16223480,16471335,18042241,19244513,19691437,20499728,21615651,22495346
"18005","Bartholomew, IN",5255410,5881807,6368912,6247677,6365742,6333025,6475805,6866747,7045710
"18007","Benton, IN",380377,335849,450899,415555,359704,455904,436530,443042,503582
"18009","Blackford, IN",278797,285757,304715,310293,300452,305141,320495,339245,335897
"18011","Boone, IN",1990805,2084868,2553130,2841029,2805314,2739656,2900548,3121506,3306307
"18013","Brown, IN",223757,235614,239827,252713,255495,262770,268374,282592,299179
"18015","Carroll, IN",623237,571808,624193,597877,539047,579556,640544,671663,691650
"18017","Cass, IN",1219812,1203563,1299009,1353725,1334967,1375226,1391489,1426499,1468111
"18019","Clark, IN",4277937,4380404,4481524,4607084,4768124,4926128,5160695,5408886,5599922
"18021","Clay, IN",627306,587184,661402,676541,719690,766155,805790,813136,843982
"18023","Clinton, IN",1140226,1108252,1215460,1325699,1386237,1500846,1567051,1586463,1623539
"18025","Crawford, IN",169432,176507,174980,181228,183707,185240,185026,192680,195007
"18027","Daviess, IN",989246,954997,1071083,1072307,1221026,1164021,1266865,1347039,1350282
"18029","Dearborn, IN",1540419,1655945,1447604,1546515,1705249,1723571,1751342,1791684,1973344
"18031","Decatur, IN",1036791,1141431,1227752,1277414,1290119,1411812,1593829,1656305,1708896
"18033","DeKalb, IN",1931179,2049866,2197657,2223286,2341514,2397745,2452829,2591424,2645908
"18035","Delaware, IN",4181062,3590380,3710287,3789805,3869779,3901888,4036404,4133980,4309940
"18037","Dubois, IN",2145880,2191856,2323740,2493892,2722835,2664054,2676362,2777585,2795417
"18039","Elkhart, IN",9095516,9622682,10519924,11706483,13267137,14645512,16320319,16389054,16193156
"18041","Fayette, IN",542448,553980,561099,565268,573127,583661,598481,622388,638019
"18043","Floyd, IN",2224126,2280502,2383839,2539566,2686617,2832206,2866326,2986233,3093030
"18045","Fountain, IN",525725,558560,578828,506701,470177,482814,461657,496333,507981
"18047","Franklin, IN",429685,443503,436905,501337,499775,499791,540910,573107,586901
"18049","Fulton, IN",580579,612349,643176,624756,583617,625772,673673,719147,736400
"18051","Gibson, IN",2489936,2572318,2813147,2857722,2869283,3226156,3741856,3732466,3686173
"18053","Grant, IN",2402063,2495689,2469672,3471406,3463831,3228041,2425750,2540116,2611525
"18055","Greene, IN",560574,567044,578724,607802,612773,617594,648054,671485,710148
"18057","Hamilton, IN",11672349,12493624,13183666,14925894,16033946,16916284,17692803,18813019,19470291
"18059","Hancock, IN",1778158,1882888,2025976,2047766,2116962,2281621,2685615,2885110,3173416
"18061","Harrison, IN",863399,894215,888961,927251,964133,1001753,1069236,1122419,1153763
"18063","Hendricks, IN",3998587,4347124,4628105,4769619,5259416,5581870,6090132,6540769,6842523
"18065","Henry, IN",1042070,1003581,1119828,1140967,1147296,1153027,1303956,1382576,1425433
"18067","Howard, IN",4107932,4432599,4551234,4514966,4434122,4372532,4290722,4364455,4472655
"18069","Huntington, IN",1190398,1240220,1318837,1380025,1433360,1398188,1438393,1494905,1521034
"18071","Jackson, IN",1772974,1861537,1881051,1929269,2157599,2162943,2262985,2394700,2517563
"18073","Jasper, IN",1321883,1310958,1527342,1595446,1451298,1442105,1525048,1587141,1615972
"18075","Jay, IN",765606,831375,832378,915977,1064726,853260,953000,996585,954236
"18077","Jefferson, IN",1330775,1322775,1355823,1380383,1387401,1411111,1483709,1528006,1586741
"18079","Jennings, IN",590121,602464,612160,618552,636116,640931,689556,727060,766731
"18081","Johnson, IN",3386014,3715086,3991634,4398960,4866791,4979917,4905432,5353295,5591747
"18083","Knox, IN",1527049,1523117,1724195,1803028,1792335,1851859,1942250,1974957,2019473
"18085","Kosciusko, IN",5002674,4470830,4210695,4768383,5038169,4698196,4814076,5060156,5180547
"18087","Lagrange, IN",1021049,1121630,1247494,1417204,1579409,1633498,1875023,1960093,1943745
"18089","Lake, IN",20580829,22630601,21958778,24198958,23141079,22624130,23733138,25572639,25357837
"18091","LaPorte, IN",3740869,3843139,3920060,4112094,4001289,3973779,4089052,4250801,4330945
"18093","Lawrence, IN",997370,1041791,1148284,1210591,1245087,1263310,1306079,1387008,1432048
"18095","Madison, IN",3211890,3285424,3356819,3508888,3617724,3675172,3760093,3919128,4052563
"18097","Marion, IN",80807605,81362091,84026483,86549991,84273526,86810697,88341093,93236369,96933488
"18099","Marshall, IN",1459043,1497717,1578527,1623100,1558577,1602489,1630735,1682510,1726805
"18101","Martin, IN",886436,867025,815016,852949,932802,929117,995420,1055444,1135761
"18103","Miami, IN",809645,827803,898176,948703,869618,930375,1007901,1021110,1046102
"18105","Monroe, IN",5060903,5263537,5506328,5901570,6041022,6278080,6629747,6968249,7142613
"18107","Montgomery, IN",1466314,1420605,1535127,1517153,1614530,1618779,1644485,1716766,1722725
"18109","Morgan, IN",1283141,1314858,1393373,1395965,1404639,1527223,1589068,1696078,1895129
"18111","Newton, IN",344536,346316,415146,402396,374815,332638,324598,357884,368196
"18113","Noble, IN",1531471,1564448,1735463,1841094,1909144,1899574,1842778,1919586,1961193
"18115","Ohio, IN",168608,138680,102863,109488,115748,117656,129811,124902,128394
"18117","Orange, IN",530211,562095,564202,568815,622355,620164,677012,714136,708981
"18119","Owen, IN",475322,446336,422395,449508,453192,473036,495929,516404,557427
"18121","Parke, IN",286676,273761,324127,298904,310049,323548,344685,353884,374488
"18123","Perry, IN",683659,614967,636581,705252,775194,785334,758666,781606,792577
"18125","Pike, IN",788996,825696,924081,943281,770777,768045,803652,700343,774940
"18127","Porter, IN",5420809,5822323,6086727,6175651,6272377,6541903,7035295,7467792,7641892
"18129","Posey, IN",2234419,1982296,1532057,1366526,1373905,1556200,2303924,2867472,3190262
"18131","Pulaski, IN",466150,502953,549558,547960,529197,575004,617979,642277,663483
"18133","Putnam, IN",865165,884280,980041,947516,1009468,1076851,1123541,1152377,1185523
"18135","Randolph, IN",764967,746683,820262,825051,801545,748743,772847,785868,830443
"18137","Ripley, IN",1165984,1071298,1028001,1065647,1057301,1096234,1109810,1126921,1180156
"18139","Rush, IN",481310,485947,530742,519618,465563,525946,605284,656811,677395
"18141","St. Joseph, IN",10913795,11373700,11741179,12535038,12966928,13117645,13414167,14161948,14822018
"18143","Scott, IN",527214,532166,546047,582998,607915,660820,697635,728688,751850
"18145","Shelby, IN",1507421,1600508,1767503,1760052,1796382,1858318,1905680,2005455,2056535
"18147","Spencer, IN",1218016,1384164,1344408,1389876,1229075,1237051,1241607,1234797,1164363
"18149","Starke, IN",381873,400161,436426,433672,425853,457036,459337,464821,476033
"18151","Steuben, IN",1090912,1148050,1230891,1265709,1286412,1291814,1348691,1421878,1486877
"18153","Sullivan, IN",1042108,1056033,1130372,1100201,960250,970631,919736,951155,997634
"18155","Switzerland, IN",207397,217425,217087,215251,217999,222841,225812,233605,232988
"18157","Tippecanoe, IN",6956264,7207230,7528941,8065854,8556755,8962002,9550274,10121531,10298161
"18159","Tipton, IN",390402,427930,487339,492165,479436,499079,504985,625599,603798
"18161","Union, IN",132430,126062,145958,135199,134038,135789,146872,155250,154494
"18163","Vanderburgh, IN",9607140,9819276,9757335,10001296,10365491,10487239,10964352,11213938,11738324
"18165","Vermillion, IN",793772,739447,864495,834563,805346,878355,897474,894528,866221
"18167","Vigo, IN",4273971,4334896,4862509,5036711,4821177,4582380,4573420,4657200,4839472
"18169","Wabash, IN",1002258,1087767,1141450,1185976,1179525,1152933,1177615,1215289,1270907
"18171","Warren, IN",245640,252130,296174,276101,217503,251177,235308,252702,257956
"18173","Warrick, IN",1877019,1967101,2034105,2073312,2106495,2075788,2169208,2351074,2387961
"18175","Washington, IN",481303,505298,559655,580151,645248,590696,627185,655334,648694
"18177","Wayne, IN",2382089,2466721,2501705,2583327,2584081,2671098,2764226,2877545,2959408
"18179","Wells, IN",941808,997494,1072894,1161685,1124465,1079557,1095099,1201565,1212556
"18181","White, IN",855066,829267,918591,937965,938096,989628,954829,1010343,1041175
"18183","Whitley, IN",980654,1075893,1110471,1152773,1187723,1282412,1419074,1550910,1589178
"19001","Adair, IA",309335,306629,338952,331410,358200,351625,350694,394846,475406
"19003","Adams, IA",224118,172343,203571,235398,246798,249713,243776,240963,262355
"19005","Allamakee, IA",541050,526599,575501,613696,618825,651193,634488,620682,632494
"19007","Appanoose, IA",376021,364691,376586,383000,417529,410644,413381,414190,441068
"19009","Audubon, IA",270814,243655,263962,255062,238114,235271,268321,285020,332566
"19011","Benton, IA",696438,706642,746422,757088,768755,772645,825660,866318,929464
"19013","Black Hawk, IA",6735885,8502504,7564860,8769511,8398114,7616196,7650527,8088049,8122641
"19015","Boone, IA",925387,956922,995757,991502,944387,944275,912030,990546,1036139
"19017","Bremer, IA",900540,1010487,1011518,1077535,1122399,1118489,1098841,1162919,1209857
"19019","Buchanan, IA",708992,682482,728140,733480,696367,732138,778327,807411,843470
"19021","Buena Vista, IA",1170059,1253084,1634211,1857966,2048476,1264703,1328152,1386532,1326838
"19023","Butler, IA",511660,514436,553001,504837,476694,421292,443728,466301,507135
"19025","Calhoun, IA",434411,433026,456447,461495,386304,433028,428558,450583,462284
"19027","Carroll, IA",1181456,1197262,1256865,1308736,1302989,1395564,1468471,1476188,1482176
"19029","Cass, IA",547928,590125,620389,628297,662589,645473,665510,696256,704448
"19031","Cedar, IA",579138,591818,628563,626520,601571,592086,597546,634173,674801
"19033","Cerro Gordo, IA",2140802,2234872,2332662,2476097,2603498,2644608,2535906,2617280,2739043
"19035","Cherokee, IA",650428,646393,686516,768188,739316,717121,706545,751504,768061
"19037","Chickasaw, IA",548551,552178,632885,678835,716148,731332,671737,709037,740524
"19039","Clarke, IA",325969,342194,353825,369849,414181,413971,419443,452760,442006
"19041","Clay, IA",887891,939380,932536,964305,977894,901685,941470,1019498,1064170
"19043","Clayton, IA",660226,687147,737076,791405,795110,812743,877648,896392,931912
"19045","Clinton, IA",2350229,2251512,2307914,2246422,2380211,2344857,2325985,2357492,2483552
"19047","Crawford, IA",798738,849154,884205,831545,811530,798249,831574,856626,913530
"19049","Dallas, IA",3119253,3682131,3862776,4348105,4729502,4861634,4832127,5132287,5415120
"19051","Davis, IA",199722,220493,244265,223243,232814,233310,263894,289301,289334
"19053","Decatur, IA",182306,183857,185306,186012,201575,211965,218216,228198,238753
"19055","Delaware, IA",736780,692793,830659,853990,940502,936939,971623,965665,996177
"19057","Des Moines, IA",1780716,1856241,2080169,2279323,2357662,2382243,2318825,2345717,2383346
"19059","Dickinson, IA",773087,850903,829027,872709,934927,914132,955015,973668,1017504
"19061","Dubuque, IA",4616336,5382688,5242628,5881096,6163255,5876838,6121760,6378929,6552956
"19063","Emmet, IA",403323,448421,445931,449483,425776,358851,370162,426757,451231
"19065","Fayette, IA",710760,736159,761703,785565,753628,744713,784474,821738,837503
"19067","Floyd, IA",652207,621102,766158,753176,791109,833293,837069,878312,897222
"19069","Franklin, IA",557643,589354,641317,680596,604905,585185,618068,638349,654427
"19071","Fremont, IA",346003,363339,326397,293232,301181,310478,289008,279231,341492
"19073","Greene, IA",458947,453738,496676,481776,430670,432404,465905,509168,533561
"19075","Grundy, IA",486209,522389,520667,495855,500759,495453,503560,532604,584475
"19077","Guthrie, IA",428414,427893,492230,513894,507789,481412,479658,510658,507335
"19079","Hamilton, IA",729599,703830,832281,890156,850734,798444,837858,921401,892067
"19081","Hancock, IA",689669,761698,824343,901000,845236,742680,822687,823007,840098
"19083","Hardin, IA",894198,930235,983056,1032141,894786,865924,901870,933597,938417
"19085","Harrison, IA",438991,457260,474617,426013,427270,425936,438040,451188,508001
"19087","Henry, IA",760717,810375,828540,846283,887647,895462,926387,968367,980678
"19089","Howard, IA",446743,466460,523532,501926,484470,471818,452737,479378,504871
"19091","Humboldt, IA",437731,466036,483557,482664,472180,477432,450965,475272,491166
"19093","Ida, IA",392895,405986,404441,400563,412649,429097,512076,530769,568470
"19095","Iowa, IA",731013,882316,1085511,1027265,851307,911700,1076097,1132822,1188320
"19097","Jackson, IA",512092,527224,564260,565302,643054,675986,636926,641940,672428
"19099","Jasper, IA",1027078,1070882,1102752,1149082,1106762,1109862,1117354,1174503,1251436
"19101","Jefferson, IA",569731,620420,626986,622386,647006,675657,687205,732270,760789
"19103","Johnson, IA",7261653,7452858,7896265,8163258,8438738,8725856,9055970,9441666,9499115
"19105","Jones, IA",554626,582569,649785,620425,656848,639213,640062,654019,696553
"19107","Keokuk, IA",313376,344200,359635,352876,342465,377212,350651,362717,372829
"19109","Kossuth, IA",870260,974442,1084444,1112686,1019325,973362,960752,1017502,1038766
"19111","Lee, IA",1587767,1647366,1680995,1794741,1962689,1931000,1800571,1841106,1914310
"19113","Linn, IA",13902605,13996257,14126283,15044802,16121270,16366786,16233440,16958509,17094735
"19115","Louisa, IA",535458,598581,623773,653629,616028,616279,661613,722938,689257
"19117","Lucas, IA",261931,271273,286228,280510,306061,306114,310437,326703,344441
"19119","Lyon, IA",654147,732853,780505,898422,818741,860576,1011508,965963,903009
"19121","Madison, IA",357050,347356,347696,346302,383382,395017,404001,424381,438135
"19123","Mahaska, IA",749223,813706,807956,799565,817711,831804,880535,965181,996463
"19125","Marion, IA",1343068,1491652,1477562,1559477,1657895,1696544,1856150,2029643,2124378
"19127","Marshall, IA",1579525,1709278,1707721,1726624,1789684,1813053,1831700,1957646,2042815
"19129","Mills, IA",410419,460061,466456,443296,448670,476420,518905,553761,614034
"19131","Mitchell, IA",512694,518076,606421,654016,645047,642230,625978,701256,800150
"19133","Monona, IA",310570,299696,327964,328174,357059,330311,359279,323889,357082
"19135","Monroe, IA",380590,366751,373089,362102,395940,390216,408450,436740,472824
"19137","Montgomery, IA",395148,410646,417647,391668,428806,421861,427923,434049,473076
"19139","Muscatine, IA",2106101,2190056,2253371,2456809,2598602,2643291,2651567,2713751,2738698
"19141","O'Brien, IA",689039,733372,772982,853656,837375,939702,1009181,986969,977791
"19143","Osceola, IA",370264,383354,436927,491686,432962,374810,462333,470394,452409
"19145","Page, IA",519856,570249,588061,577584,589121,591608,600088,611429,650701
"19147","Palo Alto, IA",495579,537655,592619,626937,617995,557607,609040,611926,615547
"19149","Plymouth, IA",1187531,1233920,1301963,1317910,1337384,1411348,1498398,1519599,1557708
"19151","Pocahontas, IA",432020,494088,578473,592786,644810,646447,517997,570722,586272
"19153","Polk, IA",28607831,31141272,30724564,34876979,38574352,40859259,40888020,42587943,43359753
"19155","Pottawattamie, IA",3774183,4036970,4113927,4182551,4297214,4276462,4276512,4591724,4711486
"19157","Poweshiek, IA",959993,1028538,1029733,1117963,1131247,1046677,1032745,1131482,1167674
"19159","Ringgold, IA",147626,151878,182329,179063,185507,168192,205103,204607,209698
"19161","Sac, IA",488088,489516,556673,566661,551884,533791,553764,574623,562925
"19163","Scott, IA",7681812,8260498,8191142,8598778,8869280,8733228,8846411,9302482,9555654
"19165","Shelby, IA",635313,728079,724353,702628,733692,687466,695322,727727,756942
"19167","Sioux, IA",1812280,1977062,2076856,2321699,2453502,2392144,2658270,2651674,2552284
"19169","Story, IA",3972560,4331588,4688878,4954984,5107337,5111470,5343790,5569610,5676364
"19171","Tama, IA",557351,584230,578549,553428,554222,603128,608486,653809,706578
"19173","Taylor, IA",213146,212083,246030,228643,243725,207879,253038,257956,276847
"19175","Union, IA",553936,560785,577499,587133,583771,545597,578621,619625,635687
"19177","Van Buren, IA",218617,258037,238765,243934,225818,216397,226709,242043,255155
"19179","Wapello, IA",1421756,1532314,1594685,1608720,1778599,1708946,1712077,1711420,1794987
"19181","Warren, IA",891918,945845,964607,1008548,1074435,1111788,1156580,1209100,1272818
"19183","Washington, IA",848492,940843,1015293,1145605,1015681,1001172,1161423,1239594,1202894
"19185","Wayne, IA",200655,194402,223837,191798,236444,216288,228248,253388,267410
"19187","Webster, IA",2517150,2320855,2368458,2208853,2270029,2245809,2134159,2170899,2243543
"19189","Winnebago, IA",449742,453073,484176,461758,465766,396765,404585,445685,462038
"19191","Winneshiek, IA",867293,892437,992844,979653,1053343,1017528,944534,1000858,1075239
"19193","Woodbury, IA",4862499,4839718,4943228,4980355,5363160,5449524,5175957,5429616,5502890
"19195","Worth, IA",336200,330479,455944,467574,430250,358286,312461,317199,351622
"19197","Wright, IA",745061,778042,783640,899612,870172,755533,760120,834783,783362
"20001","Allen, KS",502586,531759,523132,502306,516214,501520,512351,533094,597148
"20003","Anderson, KS",217244,232172,242103,256420,239478,277283,253268,252168,270403
"20005","Atchison, KS",538870,500541,524632,565131,598342,597743,700986,712830,727644
"20007","Barber, KS",258097,278004,314290,299725,215647,205393,223868,210934,223186
"20009","Barton, KS",1195890,1293310,1281486,1350252,1271552,1266567,1236679,1252006,1304668
"20011","Bourbon, KS",488685,525241,540806,563491,586084,620751,636418,694079,706086
"20013","Brown, KS",475612,446400,493048,471366,472772,464715,502075,568020,573949
"20015","Butler, KS",1767556,1613761,1647024,1792575,1898576,2252215,2460824,3057001,3023641
"20017","Chase, KS",84585,103616,93532,95319,106569,108394,113215,129252,128345
"20019","Chautauqua, KS",75613,76838,80424,79958,75277,75740,77161,84927,94023
"20021","Cherokee, KS",575403,575471,547374,548033,576519,642843,706397,794777,831065
"20023","Cheyenne, KS",146092,129666,155418,133726,117369,109195,100484,128385,139878
"20025","Clark, KS",105654,107716,111858,109573,109307,131237,185944,204988,187891
"20027","Clay, KS",276166,274383,299812,281498,265070,261851,276506,303328,330262
"20029","Cloud, KS",351341,354029,360012,372279,364158,365853,355825,384287,414913
"20031","Coffey, KS",753486,805550,820836,875358,858823,880098,899418,873394,883851
"20033","Comanche, KS",68778,75497,102754,83482,63584,60307,69785,64720,67582
"20035","Cowley, KS",1121260,1166808,1146862,1247230,1369806,1356388,1403210,1446007,1487777
"20037","Crawford, KS",1292337,1371861,1429061,1412645,1451302,1492774,1590744,1668090,1743188
"20039","Decatur, KS",163651,130927,148084,148616,147673,168116,110550,121902,145001
"20041","Dickinson, KS",577546,568387,604463,596020,600896,624031,656736,715475,750845
"20043","Doniphan, KS",236341,223605,256072,245895,284284,254098,278219,277503,320456
"20045","Douglas, KS",3868041,3961653,4131483,4324017,4511927,4703851,4875098,5090245,5160518
"20047","Edwards, KS",177898,166332,207150,187830,227808,226659,194707,186904,175035
"20049","Elk, KS",62415,92126,96296,102097,99671,92150,89665,85301,91812
"20051","Ellis, KS",1368056,1435432,1485564,1543215,1524142,1517257,1532704,1614476,1680747
"20053","Ellsworth, KS",228573,264376,296298,298944,262845,247023,255762,277792,310232
"20055","Finney, KS",1955083,1902755,2033665,2011135,2124050,2219861,2185095,2263230,2281359
"20057","Ford, KS",1475656,1602460,1680874,1678246,1831887,1964961,2089493,2171362,2224498
"20059","Franklin, KS",738238,768222,804345,816457,846642,874527,886203,948763,989259
"20061","Geary, KS",3077920,3033363,2860576,2870990,2932898,2805305,2823659,2862755,2900749
"20063","Gove, KS",260314,214982,215437,176410,200481,210867,148219,157901,190155
"20065","Graham, KS",165387,161957,173295,146165,130505,111348,123749,135244,149725
"20067","Grant, KS",654932,561778,613290,636059,506897,580524,475292,530933,510871
"20069","Gray, KS",553771,575160,701456,722550,720504,803637,713793,690331,630771
"20071","Greeley, KS",112428,109955,123172,98013,76747,110575,149606,158650,154015
"20073","Greenwood, KS",147568,161002,174506,171017,161192,160325,161310,172449,195514
"20075","Hamilton, KS",202287,198180,257125,297970,254447,214923,217602,242061,225421
"20077","Harper, KS",238818,291512,308883,361497,295304,274920,281746,287633,318722
"20079","Harvey, KS",1060113,1152747,1191703,1187185,1220277,1211798,1226877,1302150,1387461
"20081","Haskell, KS",430626,346342,453207,468561,379960,433570,465703,401106,373786
"20083","Hodgeman, KS",107966,100876,145884,129643,132630,139051,132663,130869,120576
"20085","Jackson, KS",291678,289425,309150,317533,331899,345418,362344,398032,435156
"20087","Jefferson, KS",326819,336977,350663,347152,372391,381565,376780,395603,429921
"20089","Jewell, KS",157576,124057,158449,129889,133444,113068,92284,129928,147698
"20091","Johnson, KS",33510837,35532420,37741072,40091533,42178666,43569286,45282354,47349794,48597933
"20093","Kearny, KS",233076,245018,272986,254995,216910,221208,221179,224565,229029
"20095","Kingman, KS",239768,285971,357197,349099,320094,317951,290361,302092,332540
"20097","Kiowa, KS",118461,125530,152617,123096,129350,131799,127174,150135,160093
